product_id,product_name,category,brand,price_1_month_ago,price_1_week_ago,original_price,discounted_price,discount_percentage,competitor_price,rating,num_reviews,stock_left,is_flash_sale,is_fake_discount
P04406,Samsung Galaxy S23,Electronics,Samsung,60283.0,62517.0,96167,75492,21.5,76585.0,4.4,1573.0,129.0,0,0
P04407,JBL Bluetooth Speaker,Electronics,JBL,13141.0,10907.0,13822,9978,27.81,10542.0,2.9,827.0,92.0,1,1
P04408,Boat Smart Watch,Electronics,Boat,2768.0,2668.0,2750,2214,19.49,2472.0,3.0,4535.0,79.0,1,1
P04409,Voltas Air Conditioner,Appliances,Voltas,53481.0,55322.0,70762,56664,19.92,54211.0,2.9,399.0,204.0,0,0
P04410,LG Refrigerator,Appliances,LG,56842.0,56889.0,64885,57255,11.76,60917.0,3.1,6055.0,158.0,0,0
P04411,HP Pavilion Laptop,Electronics,HP,57246.0,53726.0,62288,49272,20.9,55160.0,3.2,282.0,176.0,0,1
P04412,Dell Inspiron Laptop,Electronics,Dell,56353.0,51521.0,61155,43111,29.51,40656.0,3.5,,117.0,1,1
P04413,Whirlpool Washing Machine,Appliances,Whirlpool,16684.0,17735.0,20304,17662,13.01,17791.0,3.8,5222.0,175.0,0,0
P04414,Adidas Sneakers,Fashion,Adidas,4117.0,4070.0,5329,3773,29.2,4161.0,3.8,5157.0,28.0,1,0
P04415,Samsung TV 55 inch,Electronics,Samsung,41150.0,39641.0,48630,38814,20.19,36355.0,4.6,3579.0,21.0,0,0
P04416,Samsung Galaxy S23,Electronics,Samsung,48088.0,49027.0,73158,57433,21.49,55414.0,3.5,759.0,212.0,0,0
P04417,Dell Inspiron Laptop,Electronics,Dell,54053.0,54374.0,58965,52675,10.67,56972.0,4.0,1303.0,227.0,0,0
P04418,iPhone 13,Electronics,Apple,57884.0,62570.0,71126,49685,30.15,47629.0,4.5,889.0,89.0,1,1
P04419,iPhone 14,Electronics,Apple,73699.0,67861.0,78760,72886,7.46,70166.0,4.0,1925.0,103.0,0,0
P04420,Samsung TV 55 inch,Electronics,Samsung,109799.0,105603.0,106018,87620,17.35,93647.0,3.6,3196.0,31.0,1,0
P04421,iPhone 14,Electronics,Apple,64296.0,,78711,63608,19.19,63728.0,4.3,1534.0,229.0,1,1
P04422,JBL Bluetooth Speaker,Electronics,JBL,9525.0,9900.0,12240,10011,18.21,9702.0,3.8,839.0,85.0,1,0
P04423,Ikea Wooden Dining Table,Furniture,Ikea,23900.0,24569.0,28931,24077,16.78,22454.0,3.8,5486.0,205.0,0,0
P04424,Adidas Sneakers,Fashion,Adidas,4965.0,4876.0,5865,4858,17.17,4931.0,4.5,2621.0,237.0,0,0
P04425,Puma Casual T-Shirt,Fashion,Puma,816.0,849.0,999,859,14.01,939.0,3.8,891.0,,0,0
P04426,iPhone 14,Electronics,Apple,54867.0,60261.0,77205,61123,20.83,61334.0,4.9,4366.0,80.0,0,0
P04427,Ikea Wooden Dining Table,Furniture,Ikea,17952.0,18455.0,24185,21255,12.11,22190.0,2.9,5876.0,192.0,0,0
P04428,Adidas Sneakers,Fashion,Adidas,6791.0,6515.0,7879,6532,17.1,6770.0,3.8,2805.0,183.0,0,0
P04429,HP Pavilion Laptop,Electronics,HP,92747.0,87740.0,88347,73703,16.58,74547.0,4.8,5218.0,117.0,1,0
P04430,Puma Casual T-Shirt,Fashion,Puma,1983.0,1733.0,2020,1555,23.02,1455.0,3.7,4040.0,82.0,1,1
P04431,JBL Bluetooth Speaker,Electronics,JBL,7824.0,7727.0,8323,7311,12.16,7997.0,4.0,2802.0,205.0,0,0
P04432,HP Pavilion Laptop,Electronics,HP,75663.0,77209.0,88249,74352,15.75,75320.0,4.0,4901.0,143.0,0,0
P04433,iPhone 13,Electronics,Apple,64068.0,53615.0,80463,61260,23.87,66706.0,4.1,2119.0,34.0,0,0
P04434,Nike Running Shoes,Fashion,Nike,6421.0,6797.0,8803,7253,17.61,6676.0,4.3,3852.0,210.0,0,0
P04435,Samsung Galaxy S23,Electronics,Samsung,73676.0,66662.0,81180,69647,14.21,73196.0,2.9,5863.0,40.0,0,0
P04436,iPhone 14,Electronics,Apple,71236.0,74071.0,83624,60590,27.54,64533.0,4.5,2929.0,62.0,1,1
P04437,Samsung TV 55 inch,Electronics,Samsung,43600.0,41416.0,49612,45392,8.51,45881.0,3.6,6113.0,173.0,0,0
P04438,iPhone 14,Electronics,Apple,72544.0,67102.0,80077,63811,20.31,60465.0,3.6,5351.0,76.0,0,1
P04439,Nike Running Shoes,Fashion,Nike,6841.0,7849.0,8542,7008,17.96,7238.0,4.4,428.0,1.0,0,0
P04440,Boat Smart Watch,Electronics,Boat,2855.0,2877.0,3389,2688,20.68,2481.0,4.0,5987.0,42.0,0,0
P04441,HP Pavilion Laptop,Electronics,HP,88517.0,77909.0,87518,70173,19.82,75695.0,4.6,3376.0,83.0,0,0
P04442,Adidas Sneakers,Fashion,Adidas,2888.0,3079.0,3503,3076,12.19,3432.0,4.2,413.0,111.0,0,0
P04443,Dell Inspiron Laptop,Electronics,Dell,63906.0,65045.0,66606,58852,11.64,57574.0,3.0,2098.0,196.0,0,0
P04444,LG Refrigerator,Appliances,LG,51726.0,47675.0,58876,52305,11.16,58323.0,4.1,2426.0,77.0,0,0
P04445,Boat Smart Watch,Electronics,Boat,6525.0,6692.0,7550,6683,11.48,6409.0,3.1,5887.0,135.0,0,0
P04446,Dell Inspiron Laptop,Electronics,Dell,63022.0,53896.0,73243,58737,19.81,63467.0,4.6,5347.0,157.0,0,0
P04447,Ikea Wooden Dining Table,Furniture,Ikea,16687.0,15328.0,15762,12807,18.75,13067.0,3.7,1723.0,60.0,1,1
P04448,Samsung Galaxy S23,Electronics,Samsung,88034.0,81547.0,101374,77210,23.84,78155.0,3.0,2686.0,24.0,1,1
P04449,Samsung TV 55 inch,Electronics,Samsung,58162.0,48706.0,61146,45713,25.24,50546.0,4.5,1691.0,2.0,0,0
P04450,Nike Running Shoes,Fashion,Nike,3885.0,3997.0,4995,3978,20.36,4285.0,3.1,96.0,234.0,0,0
P04451,Samsung Galaxy S23,Electronics,Samsung,70789.0,72673.0,77593,65986,14.96,71076.0,4.0,1342.0,180.0,0,0
P04452,Dell Inspiron Laptop,Electronics,Dell,63199.0,69115.0,67231,57310,14.76,63024.0,3.0,3062.0,0.0,1,0
P04453,Samsung TV 55 inch,Electronics,Samsung,63823.0,78206.0,80123,60480,24.52,58538.0,4.8,1998.0,140.0,1,1
P04454,iPhone 14,Electronics,Apple,88732.0,77913.0,84059,69357,17.49,72585.0,4.6,3405.0,197.0,1,1
P04455,Godrej Office Chair,Furniture,Godrej,8425.0,8042.0,10701,8873,17.08,9588.0,3.4,4610.0,151.0,1,0
P04456,Samsung TV 55 inch,Electronics,Samsung,63093.0,59042.0,91908,68835,25.1,66340.0,3.8,4568.0,19.0,0,0
P04457,Nike Running Shoes,Fashion,Nike,7990.0,7844.0,9036,7620,15.67,7461.0,4.3,1175.0,45.0,0,0
P04458,Godrej Office Chair,Furniture,Godrej,13237.0,15275.0,17091,13863,18.89,14215.0,3.9,3655.0,139.0,0,0
P04459,Boat Smart Watch,Electronics,Boat,7254.0,6892.0,8175,6892,15.69,6872.0,3.4,1565.0,172.0,0,0
P04460,Voltas Air Conditioner,Appliances,Voltas,63996.0,63390.0,71681,62810,12.38,69383.0,3.1,613.0,175.0,1,0
P04461,Dell Inspiron Laptop,Electronics,Dell,53981.0,61877.0,66784,55428,17.0,52545.0,3.4,6033.0,146.0,0,0
P04462,Godrej Office Chair,Furniture,Godrej,8209.0,7939.0,8702,8040,7.61,7452.0,3.8,176.0,137.0,0,0
P04463,iPhone 13,Electronics,Apple,68543.0,60853.0,65238,54575,16.34,57216.0,3.1,2901.0,115.0,1,0
P04464,Adidas Sneakers,Fashion,Adidas,8149.0,7998.0,9543,8404,11.94,9009.0,4.8,5588.0,228.0,0,0
P04465,Ikea Wooden Dining Table,Furniture,Ikea,36196.0,38455.0,44534,38724,13.05,36579.0,4.1,4954.0,5.0,0,1
P04466,JBL Bluetooth Speaker,Electronics,JBL,7882.0,9462.0,10311,7555,26.73,7329.0,3.7,5792.0,49.0,1,1
P04467,Samsung TV 55 inch,Electronics,Samsung,53106.0,68666.0,65368,53236,18.56,52881.0,4.7,3131.0,182.0,1,0
P04468,JBL Bluetooth Speaker,Electronics,JBL,4804.0,4854.0,6130,4465,27.16,4150.0,4.5,5139.0,235.0,1,0
P04469,JBL Bluetooth Speaker,Electronics,JBL,7792.0,7479.0,8809,7746,12.07,8033.0,4.1,3152.0,182.0,0,0
P04470,Voltas Air Conditioner,Appliances,Voltas,61321.0,58316.0,74190,59715,19.51,64841.0,3.5,3327.0,109.0,0,1
P04471,Godrej Office Chair,Furniture,Godrej,3038.0,3387.0,4434,3543,20.09,3916.0,4.4,3168.0,110.0,0,0
P04472,Puma Casual T-Shirt,Fashion,Puma,1859.0,1866.0,2103,1864,11.36,1791.0,3.6,3741.0,187.0,0,0
P04473,Samsung Galaxy S23,Electronics,Samsung,55368.0,55767.0,80737,64104,20.6,58985.0,4.0,1104.0,111.0,0,1
P04474,Samsung Galaxy S23,Electronics,Samsung,65892.0,73624.0,83875,58706,30.01,60766.0,4.5,4476.0,69.0,1,1
P04475,iPhone 14,Electronics,Apple,69843.0,72369.0,78164,70944,9.24,71754.0,3.7,2443.0,172.0,0,0
P04476,HP Pavilion Laptop,Electronics,HP,63301.0,69017.0,82250,66083,19.66,62897.0,4.2,2751.0,2.0,0,0
P04477,Samsung TV 55 inch,Electronics,Samsung,109095.0,90039.0,99855,86326,13.55,86064.0,3.9,2379.0,,0,0
P04478,HP Pavilion Laptop,Electronics,HP,73156.0,78105.0,81276,75197,7.48,81005.0,4.5,3608.0,136.0,0,0
P04479,Puma Casual T-Shirt,Fashion,Puma,1007.0,1017.0,1156,1049,9.26,1096.0,4.4,3362.0,119.0,0,0
P04480,Nike Running Shoes,Fashion,Nike,3618.0,3792.0,4097,3422,16.48,3212.0,3.1,2471.0,102.0,0,0
P04481,Nike Running Shoes,Fashion,Nike,6410.0,7480.0,8603,6492,24.54,6289.0,3.7,3417.0,233.0,1,0
P04482,iPhone 14,Electronics,Apple,70994.0,74551.0,82495,73376,11.05,81737.0,3.1,6382.0,217.0,0,1
P04483,Samsung Galaxy S23,Electronics,Samsung,69743.0,69303.0,76496,70510,7.83,70378.0,4.4,1659.0,17.0,0,0
P04484,Adidas Sneakers,Fashion,Adidas,4270.0,4856.0,6052,4282,29.25,4454.0,4.7,5646.0,16.0,1,0
P04485,Adidas Sneakers,Fashion,Adidas,5182.0,5081.0,5979,5044,15.64,5190.0,4.3,4081.0,38.0,0,0
P04486,Voltas Air Conditioner,Appliances,Voltas,44035.0,57823.0,55176,48714,11.71,47001.0,4.3,1447.0,220.0,0,0
P04487,Samsung Galaxy S23,Electronics,Samsung,73619.0,78134.0,86752,77490,10.68,72851.0,3.7,535.0,209.0,0,0
P04488,JBL Bluetooth Speaker,Electronics,JBL,3806.0,3665.0,4023,3658,9.07,3753.0,4.6,2502.0,178.0,1,0
P04489,Dell Inspiron Laptop,Electronics,Dell,47341.0,48180.0,57068,47851,16.15,52693.0,2.9,2468.0,47.0,0,0
P04490,Boat Smart Watch,Electronics,Boat,2698.0,2935.0,3059,2311,24.45,2443.0,4.3,3067.0,184.0,1,1
P04491,Samsung TV 55 inch,Electronics,Samsung,50053.0,52000.0,66559,53380,19.8,58514.0,3.6,4337.0,231.0,0,0
P04492,Puma Casual T-Shirt,Fashion,Puma,2476.0,2530.0,2717,2492,8.28,2359.0,3.6,2917.0,,0,0
P04493,iPhone 13,Electronics,Apple,58824.0,65575.0,72611,61231,15.67,66673.0,3.7,2212.0,156.0,0,0
P04494,Adidas Sneakers,Fashion,Adidas,5019.0,4703.0,5006,4632,7.47,4437.0,3.6,3241.0,162.0,1,0
P04495,iPhone 13,Electronics,Apple,52195.0,53460.0,63182,54426,13.86,54992.0,3.3,5306.0,200.0,0,0
P04496,JBL Bluetooth Speaker,Electronics,JBL,13606.0,14513.0,14474,11998,17.11,11726.0,4.3,1498.0,214.0,0,1
P04497,LG Refrigerator,Appliances,LG,44427.0,41670.0,52562,43449,17.34,45112.0,4.2,6372.0,81.0,0,1
P04498,Ikea Wooden Dining Table,Furniture,Ikea,23592.0,21469.0,24575,18530,24.6,19477.0,4.8,2517.0,54.0,0,0
P04499,iPhone 13,Electronics,Apple,49418.0,50038.0,60092,49657,17.37,53501.0,3.5,4491.0,81.0,1,0
P04500,HP Pavilion Laptop,Electronics,HP,63722.0,67521.0,82822,65102,21.4,64635.0,3.8,1500.0,178.0,0,0
P04501,Adidas Sneakers,Fashion,Adidas,4528.0,3921.0,5102,3730,26.89,4145.0,4.4,3650.0,192.0,0,0
P04502,LG Refrigerator,Appliances,LG,39607.0,38119.0,40437,36296,10.24,33419.0,4.3,3665.0,216.0,0,0
P04503,Godrej Office Chair,Furniture,Godrej,12462.0,12407.0,13430,10115,24.68,10266.0,3.0,5212.0,180.0,1,1
P04504,LG Refrigerator,Appliances,LG,56761.0,58539.0,67190,47527,29.26,48229.0,3.0,5641.0,18.0,1,0
P04505,HP Pavilion Laptop,Electronics,HP,48329.0,54061.0,57754,51598,10.66,49692.0,3.8,1450.0,91.0,0,0
P04506,iPhone 13,Electronics,Apple,68385.0,69596.0,74838,66565,11.05,71475.0,4.4,3422.0,27.0,0,0
P04507,Samsung TV 55 inch,Electronics,Samsung,76113.0,76451.0,83492,74249,11.07,70236.0,3.8,3643.0,143.0,0,0
P04508,JBL Bluetooth Speaker,Electronics,JBL,9422.0,,9447,7294,22.79,7115.0,4.8,3703.0,93.0,1,1
P04509,Boat Smart Watch,Electronics,Boat,7866.0,8121.0,9049,8102,10.47,8802.0,2.9,3398.0,116.0,0,0
P04510,LG Refrigerator,Appliances,LG,63281.0,55008.0,70993,49377,30.45,48123.0,4.7,4759.0,247.0,1,1
P04511,HP Pavilion Laptop,Electronics,HP,60365.0,62219.0,70746,65376,7.59,62699.0,4.0,2219.0,61.0,0,0
P04512,Voltas Air Conditioner,Appliances,Voltas,31425.0,28957.0,33067,29869,9.67,30417.0,4.9,6289.0,6.0,0,0
P04513,Adidas Sneakers,Fashion,Adidas,2420.0,2804.0,3722,3097,16.79,2948.0,4.4,5146.0,59.0,0,0
P04514,Voltas Air Conditioner,Appliances,Voltas,51754.0,51777.0,65422,54004,17.45,55478.0,3.3,888.0,9.0,0,0
P04515,Nike Running Shoes,Fashion,Nike,3970.0,4255.0,5293,4169,21.24,4584.0,4.8,1746.0,123.0,1,0
P04516,HP Pavilion Laptop,Electronics,HP,59091.0,56560.0,74023,62749,15.23,66431.0,4.1,3197.0,238.0,0,0
P04517,Whirlpool Washing Machine,Appliances,Whirlpool,31632.0,30152.0,35969,30415,15.44,31691.0,3.9,6128.0,175.0,0,0
P04518,HP Pavilion Laptop,Electronics,HP,54814.0,68724.0,69029,53721,22.18,50945.0,4.2,,57.0,1,1
P04519,HP Pavilion Laptop,Electronics,HP,55658.0,52463.0,61750,51747,16.2,54953.0,3.0,1433.0,200.0,0,0
P04520,LG Refrigerator,Appliances,LG,31732.0,33605.0,36896,33311,9.72,36717.0,3.8,881.0,8.0,0,0
P04521,Whirlpool Washing Machine,Appliances,Whirlpool,30720.0,31675.0,36319,30916,14.88,33683.0,3.4,4238.0,161.0,1,0
P04522,Puma Casual T-Shirt,Fashion,Puma,2256.0,2225.0,2612,2132,18.38,2345.0,3.2,4666.0,195.0,0,0
P04523,Nike Running Shoes,Fashion,Nike,4783.0,5044.0,6990,5441,22.16,5652.0,3.7,6379.0,224.0,0,1
P04524,Godrej Office Chair,Furniture,Godrej,2889.0,3280.0,4903,3598,26.62,3348.0,4.5,4969.0,132.0,0,0
P04525,Puma Casual T-Shirt,Fashion,Puma,966.0,990.0,1044,937,10.25,1039.0,3.4,620.0,96.0,0,0
P04526,Ikea Wooden Dining Table,Furniture,Ikea,21819.0,26285.0,28477,21894,23.12,23140.0,3.0,247.0,80.0,1,0
P04527,Boat Smart Watch,Electronics,Boat,5492.0,7242.0,7214,5611,22.22,5424.0,3.2,4818.0,82.0,1,0
P04528,JBL Bluetooth Speaker,Electronics,JBL,3360.0,3124.0,3606,3127,13.28,3388.0,3.4,5011.0,157.0,1,0
P04529,Samsung Galaxy S23,Electronics,Samsung,73914.0,69896.0,85382,69296,18.84,,3.5,4579.0,229.0,0,0
P04530,LG Refrigerator,Appliances,LG,65119.0,69859.0,75900,60186,20.7,61050.0,3.4,4459.0,90.0,0,0
P04531,LG Refrigerator,Appliances,LG,25546.0,25835.0,32708,26255,19.73,24203.0,3.1,2066.0,146.0,0,0
P04532,Adidas Sneakers,Fashion,Adidas,5954.0,5693.0,6776,5922,12.6,6034.0,4.0,4995.0,128.0,0,0
P04533,Puma Casual T-Shirt,Fashion,Puma,1454.0,1423.0,1518,1365,10.08,1282.0,3.8,2690.0,192.0,0,0
P04534,Samsung Galaxy S23,Electronics,Samsung,67580.0,65099.0,72337,66258,8.4,68336.0,3.1,2780.0,27.0,0,0
P04535,Whirlpool Washing Machine,Appliances,Whirlpool,34087.0,34226.0,37180,28662,22.91,29299.0,4.3,1482.0,85.0,1,0
P04536,iPhone 13,Electronics,Apple,40522.0,42530.0,62624,48890,21.93,46593.0,2.8,6268.0,48.0,0,0
P04537,Samsung Galaxy S23,Electronics,Samsung,57592.0,73892.0,73052,59551,18.48,60593.0,4.3,5644.0,109.0,1,1
P04538,iPhone 13,Electronics,Apple,42251.0,51399.0,62440,53460,14.38,59729.0,4.7,576.0,10.0,0,1
P04539,Samsung TV 55 inch,Electronics,Samsung,76255.0,78417.0,93656,77681,17.06,86060.0,3.0,4583.0,247.0,0,0
P04540,Samsung Galaxy S23,Electronics,Samsung,55994.0,59737.0,71132,61825,13.08,62872.0,4.6,3634.0,44.0,0,0
P04541,iPhone 14,Electronics,Apple,67394.0,73062.0,85306,75087,11.98,70388.0,3.4,809.0,140.0,0,1
P04542,iPhone 13,Electronics,Apple,50827.0,51902.0,62310,51589,17.21,49450.0,3.6,2543.0,35.0,0,0
P04543,Samsung TV 55 inch,Electronics,Samsung,67993.0,70427.0,92870,74709,19.56,79978.0,3.9,1431.0,245.0,0,0
P04544,HP Pavilion Laptop,Electronics,HP,49351.0,51013.0,60955,49452,18.87,45794.0,4.2,2479.0,183.0,0,1
P04545,iPhone 14,Electronics,Apple,61729.0,63031.0,79308,63858,19.48,67512.0,4.1,1996.0,1.0,0,0
P04546,Dell Inspiron Laptop,Electronics,Dell,64167.0,65564.0,80942,58991,27.12,62021.0,3.0,3288.0,168.0,0,0
P04547,iPhone 14,Electronics,Apple,60225.0,60046.0,77279,60443,21.79,63849.0,4.0,4251.0,61.0,0,0
P04548,iPhone 13,Electronics,Apple,53298.0,53742.0,67917,59153,12.9,62385.0,4.3,5721.0,75.0,1,0
P04549,iPhone 13,Electronics,Apple,66760.0,,75876,66430,12.45,62075.0,2.9,5723.0,245.0,0,0
P04550,Nike Running Shoes,Fashion,Nike,4110.0,4216.0,4783,3574,25.28,3862.0,4.0,440.0,2.0,1,0
P04551,Godrej Office Chair,Furniture,Godrej,8687.0,7696.0,9571,7270,24.04,7683.0,3.8,2026.0,230.0,0,0
P04552,Voltas Air Conditioner,Appliances,Voltas,52227.0,54489.0,66660,55712,16.42,58105.0,3.4,,211.0,0,0
P04553,Voltas Air Conditioner,Appliances,Voltas,72586.0,67614.0,67325,59016,12.34,60900.0,2.9,768.0,180.0,0,0
P04554,Boat Smart Watch,Electronics,Boat,4745.0,4577.0,5434,4587,15.59,4882.0,4.6,1969.0,106.0,0,1
P04555,Dell Inspiron Laptop,Electronics,Dell,76238.0,74914.0,86866,62402,28.16,62896.0,4.0,5711.0,36.0,1,0
P04556,Samsung TV 55 inch,Electronics,Samsung,78906.0,81591.0,83972,64485,23.21,67815.0,4.8,1662.0,112.0,1,1
P04557,Samsung Galaxy S23,Electronics,Samsung,66452.0,63843.0,97652,77637,20.5,80926.0,3.0,1935.0,240.0,0,0
P04558,iPhone 13,Electronics,Apple,57329.0,53266.0,61064,53268,12.77,56044.0,3.1,997.0,98.0,1,0
P04559,Puma Casual T-Shirt,Fashion,Puma,2099.0,2000.0,2640,2189,17.08,2067.0,4.8,5343.0,203.0,1,0
P04560,iPhone 13,Electronics,Apple,65685.0,61591.0,66935,60844,9.1,63200.0,4.8,4367.0,158.0,0,0
P04561,Voltas Air Conditioner,Appliances,Voltas,61407.0,68347.0,75296,56353,25.16,55176.0,4.3,3729.0,79.0,0,0
P04562,Adidas Sneakers,Fashion,Adidas,7660.0,7215.0,7985,7282,8.8,7840.0,3.7,6165.0,180.0,0,0
P04563,Puma Casual T-Shirt,Fashion,Puma,1048.0,1149.0,1199,1068,10.93,1074.0,4.4,4639.0,213.0,0,1
P04564,Godrej Office Chair,Furniture,Godrej,7447.0,8565.0,11929,8782,26.38,9771.0,3.9,4177.0,152.0,0,1
P04565,Nike Running Shoes,Fashion,Nike,5896.0,,7055,5553,21.29,6066.0,4.6,4811.0,127.0,1,1
P04566,Nike Running Shoes,Fashion,Nike,2698.0,2765.0,3448,2725,20.97,2580.0,2.8,767.0,31.0,0,0
P04567,HP Pavilion Laptop,Electronics,HP,50993.0,68958.0,66467,53454,19.58,59651.0,3.4,4940.0,75.0,1,0
P04568,iPhone 13,Electronics,Apple,63665.0,61710.0,72302,63368,12.36,63254.0,3.9,5880.0,199.0,0,0
P04569,Dell Inspiron Laptop,Electronics,Dell,53138.0,51756.0,61986,52248,15.71,55623.0,2.8,2878.0,100.0,0,0
P04570,Adidas Sneakers,Fashion,Adidas,5943.0,6209.0,8556,6709,21.59,7129.0,4.6,5331.0,86.0,0,0
P04571,iPhone 13,Electronics,Apple,50275.0,55857.0,63529,53761,15.38,53432.0,4.3,5976.0,174.0,0,0
P04572,Puma Casual T-Shirt,Fashion,Puma,1840.0,1807.0,1872,1563,16.51,1569.0,3.6,5659.0,240.0,0,0
P04573,iPhone 14,Electronics,Apple,75814.0,68493.0,90524,70850,21.73,78224.0,3.4,3487.0,88.0,0,0
P04574,Puma Casual T-Shirt,Fashion,Puma,1395.0,1361.0,1691,1337,20.93,1339.0,3.1,,230.0,0,0
P04575,Samsung Galaxy S23,Electronics,Samsung,89808.0,87065.0,101177,76381,24.51,73559.0,3.1,2229.0,78.0,0,0
P04576,HP Pavilion Laptop,Electronics,HP,68635.0,66886.0,78523,71479,8.97,78813.0,4.3,74.0,163.0,0,0
P04577,iPhone 14,Electronics,Apple,71147.0,63120.0,77940,62003,20.45,67034.0,4.1,1916.0,,0,0
P04578,Voltas Air Conditioner,Appliances,Voltas,36759.0,37291.0,42621,37978,10.89,37037.0,4.2,2548.0,85.0,0,1
P04579,Samsung TV 55 inch,Electronics,Samsung,72184.0,79797.0,88315,66369,24.85,69161.0,4.5,3783.0,131.0,1,1
P04580,Boat Smart Watch,Electronics,Boat,6296.0,6934.0,7568,6359,15.98,6336.0,2.8,2347.0,228.0,0,0
P04581,Nike Running Shoes,Fashion,Nike,5004.0,5210.0,5052,4424,12.43,4624.0,2.8,3000.0,212.0,0,0
P04582,Samsung TV 55 inch,Electronics,Samsung,68794.0,62693.0,73204,66835,8.7,62557.0,3.0,4108.0,162.0,0,0
P04583,Godrej Office Chair,Furniture,Godrej,5388.0,5350.0,6173,4897,20.67,4813.0,4.1,6344.0,182.0,0,1
P04584,Whirlpool Washing Machine,Appliances,Whirlpool,25803.0,23337.0,30013,21902,27.02,23725.0,3.3,30.0,144.0,0,0
P04585,HP Pavilion Laptop,Electronics,HP,64296.0,58217.0,74810,61024,18.43,68057.0,3.1,112.0,140.0,0,0
P04586,JBL Bluetooth Speaker,Electronics,JBL,10716.0,10479.0,11919,10501,11.9,9882.0,4.2,2250.0,53.0,0,0
P04587,Adidas Sneakers,Fashion,Adidas,6220.0,6277.0,7212,6414,11.06,6299.0,3.2,3292.0,72.0,0,0
P04588,Puma Casual T-Shirt,Fashion,Puma,1523.0,1652.0,1715,1563,8.86,1538.0,3.5,674.0,22.0,0,0
P04589,Godrej Office Chair,Furniture,Godrej,14900.0,13917.0,18628,14780,20.66,13945.0,4.8,3965.0,94.0,0,0
P04590,Godrej Office Chair,Furniture,Godrej,6578.0,7459.0,7787,6252,19.71,6957.0,4.9,43.0,47.0,1,1
P04591,Boat Smart Watch,Electronics,Boat,7520.0,7730.0,8466,6745,20.33,7162.0,3.2,1354.0,222.0,1,0
P04592,Dell Inspiron Laptop,Electronics,Dell,55837.0,61220.0,69348,56484,18.55,62890.0,4.6,5070.0,77.0,0,0
P04593,Adidas Sneakers,Fashion,Adidas,8648.0,8251.0,12283,8976,26.92,9715.0,2.9,819.0,,0,0
P04594,Nike Running Shoes,Fashion,Nike,4821.0,,5279,4325,18.07,4660.0,3.8,4457.0,135.0,0,0
P04595,Ikea Wooden Dining Table,Furniture,Ikea,29546.0,30096.0,33350,30150,9.6,28963.0,3.9,6298.0,53.0,1,0
P04596,Voltas Air Conditioner,Appliances,Voltas,35940.0,34044.0,37759,32186,14.76,29796.0,4.8,841.0,188.0,1,0
P04597,Godrej Office Chair,Furniture,Godrej,6588.0,6399.0,7324,6302,13.95,6851.0,3.9,1078.0,240.0,0,0
P04598,Samsung Galaxy S23,Electronics,Samsung,67217.0,65605.0,78186,63220,19.14,68339.0,4.6,2583.0,44.0,0,0
P04599,iPhone 13,Electronics,Apple,60007.0,62354.0,64866,56347,13.13,60578.0,3.1,4932.0,122.0,0,0
P04600,Dell Inspiron Laptop,Electronics,Dell,62091.0,65621.0,71262,65002,8.78,70745.0,3.4,747.0,164.0,0,0
P04601,Voltas Air Conditioner,Appliances,Voltas,44236.0,44410.0,47143,42904,8.99,40987.0,4.3,5212.0,28.0,0,1
P04602,LG Refrigerator,Appliances,LG,39405.0,46519.0,46597,40077,13.99,40099.0,4.6,2444.0,120.0,1,0
P04603,JBL Bluetooth Speaker,Electronics,JBL,4110.0,3942.0,4497,3950,12.16,3762.0,3.4,2174.0,167.0,0,0
P04604,HP Pavilion Laptop,Electronics,HP,51559.0,48962.0,57443,48123,16.22,52313.0,4.7,6475.0,86.0,0,0
P04605,iPhone 13,Electronics,Apple,60917.0,71463.0,81319,66050,18.78,70156.0,4.6,5455.0,142.0,0,0
P04606,Voltas Air Conditioner,Appliances,Voltas,44507.0,46053.0,52728,36807,30.19,36069.0,3.7,1428.0,3.0,1,0
P04607,JBL Bluetooth Speaker,Electronics,JBL,12712.0,14213.0,16621,12381,25.51,12893.0,2.9,1202.0,196.0,1,0
P04608,HP Pavilion Laptop,Electronics,HP,69160.0,66914.0,79430,66026,16.88,70629.0,3.2,5045.0,60.0,0,0
P04609,Nike Running Shoes,Fashion,Nike,5472.0,5711.0,7352,5937,19.25,5714.0,4.4,6469.0,54.0,0,0
P04610,HP Pavilion Laptop,Electronics,HP,62994.0,63498.0,74955,64375,14.12,,3.1,5345.0,235.0,0,0
P04611,HP Pavilion Laptop,Electronics,HP,73158.0,74050.0,79550,61643,22.51,68045.0,4.5,3200.0,195.0,1,0
P04612,HP Pavilion Laptop,Electronics,HP,60963.0,58279.0,71923,61394,14.64,61729.0,3.8,6179.0,108.0,0,0
P04613,Puma Casual T-Shirt,Fashion,Puma,1085.0,1100.0,1398,1137,18.67,1227.0,4.2,1448.0,202.0,0,0
P04614,Adidas Sneakers,Fashion,Adidas,,6598.0,7563,6501,14.04,6422.0,4.7,713.0,155.0,1,0
P04615,Ikea Wooden Dining Table,Furniture,Ikea,33070.0,31476.0,37381,32057,14.24,29595.0,3.8,4006.0,169.0,0,0
P04616,Voltas Air Conditioner,Appliances,Voltas,44333.0,50077.0,48847,40728,16.62,41516.0,4.5,5180.0,147.0,1,0
